안성시청 공공저작물 권리확인 요청 목록 (단순데이터),,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
3098,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,마을상수도 보수공사비(보개 남풍 풍정(수중모터펌프교체))지급[부성건설],,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3099,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,소규모 급수시설 보수공사비(금광 현곡 하록동(수중모터펌프교체))지급[부성건설],,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3100,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,동부지역 생활체육공원 내 축구장 조명 교체공사 실시설계용역,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3101,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,마을상수도 유지보수공사비(금광면 장죽리 장재동마을(누수복구)) 지급[안성지하수],,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3102,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,일죽면 능국리 하수관로 정비 공사 실시설계 용역 집행,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3103,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,가로등 유지관리용 자재구입(보안등자동점멸기),,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3104,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,2020년 조림사업 감리 용역,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3105,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,양성면 도곡천 잡목제거 사업,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3106,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,"농식품가공지원실, 조리실습장 천장 개선 계약",,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3107,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,CCTV 및 함체 보강 공사,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3108,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,2020년 방범 CCTV 확대 설치공사 실시설계 용역,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3109,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,축구장 본부석 차양시설 교체공사,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3110,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,양성면 한천 잡목제거 사업,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3111,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,일죽 금산산업단지 공용주차장 개선 공사 실시설계용역 집행,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3112,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,봉산로터리-가사삼거리 보도정비공사 실시설계용역,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3113,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,광합성균 배지 조달 구매요청,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3114,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,동부지역 생활체육공원 내 체육시설 정비공사 실시설계용역,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3115,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,낙원동 하수관로 보수공사,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3116,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,도서 구입 5차 (다문화서가만들기 - 아동 영어원서),,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3117,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,금광면 석하리 대동마을상수도 정수기 보수공사 집행,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3118,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,안성천 및 금석천 둔치공원 음악방송 장비 구매교체,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3119,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,시가지 가로등 교체공사 실시설계용역,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3120,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,안성시 보존포맷 변환서버 이전설치 용역,,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3121,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,가로등 유지관리용 자재구입(보안등기구),,2020-01-29,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3122,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,중리지구 배수로 정비공사 실시설계용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3123,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,죽산면 시도9호선 재포장공사 실시설계용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3124,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,조달물품 구입 의뢰[소나무재선충병 방제 약품 구입],,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3125,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,2020년 시청사 및 읍면동사무소 석면건축물 위해성평가 용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3126,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,현곡리 환경개선사업 외 2개소 전기공사 실시설계용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3127,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,경관조명시설물 유지보수공사 실시설계용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3128,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,중리동 농로확장 및 배수로 설치공사 실시설계용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3129,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,2020년 시청사 및 읍면동사무소 석면건축물 실내공기 중 석면농도 측정 용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3130,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,시청사 창호누수 외 수리수선,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3131,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,전산장비(프린터) 구매,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3132,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,국도 및 기업체 주변 가로등 설치공사 실시설계용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3133,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,"무인민원발급기 조달구입(안성2동, 죽산면)",,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3134,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,중앙로 재포장공사 실시설계용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3135,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,"LED등기구 교체공사(중앙,공도,보개,삼죽) 관급자재 구입 집행",,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3136,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,2020년 등산로 정비사업(비봉산 외 3개소) 실시설계용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3137,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,2020년 안성시 비점오염 저감시설 유지관리 용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3138,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,안성시 가족센터 건립을 위한 기본계획 수립 용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3139,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,무인민원발급기 조달구입(공도읍),,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3140,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,죽산-삼죽 시도17호선 재포장공사 실시설계용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3141,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,보개면 국지도 57호선 삼거리-보평1교 재포장공사 실시설계용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3142,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,매립시설 침출수 등 오염도검사 용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3143,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,하가천 회전교차로 홍보시설물 전기공사 실시설계 용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3144,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,도기동 강변로 보도정비공사 실시설계용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3145,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,천계천 외2개소 소하천 유지관리사업,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3146,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,공도 택지개발지구 보도교체공사 실시설계용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3147,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,독정소하천 둑마루 정비사업 실시설계용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3148,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,청미교 야간경관 개선사업 전기공사 실시설계 용역,,2020-01-30,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3149,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,박두진문학관 옥상 계단 나무 데크 설치 공사비 집행(e호조),,2020-01-31,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3150,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,양변천 낙차보 재설치공사 외 1건(신릉천 제방보수공사) 실시설계용역 집행,,2020-01-31,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3151,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,두평마을 외 5개소 긴급보수공사 실시설계용역,,2020-01-31,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3152,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,강촌지구 배수로 정비공사 집행,,2020-01-31,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3153,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,관급자재구입(공도 문기~만수동간 도로 확포장공사)-아스콘,,2020-01-31,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3154,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,2020년 자가통신망 유지보수 용역,,2020-01-31,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3155,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,친환경 우산빗물제거기 구입 계약,,2020-01-31,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3156,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,공도읍 주민자치센터 컴퓨터 모니터 구입,,2020-01-31,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3157,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,2020년 표준기록관리시스템 유지관리 용역,,2020-01-31,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3158,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,한천 지장수목 제거사업 실시설계용역 집행,,2020-01-31,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3159,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,관급자재 구입[가로등주 - 보동리 진입로 확포장 전기공사],,2020-02-03,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3160,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,세입세출외현금 가상계좌 시스템 구축 용역,,2020-02-03,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3161,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,관급자재 구입[안성 석정도로(소로1-10호선)개설공사](보차도용콘크리트블록),,2020-02-03,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
3162,안성시청,HOME > 행정정보 > 계약정보 > 계약정보 > 계약현황,계약현황,2020년 임도구조개량 및 보수사업 실시설계용역,,2020-02-03,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순정보,
