순번,대분류,중분류,기관명,사이트명,카테고리,이름,설명,등록일,수량,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고,저작물명,,유형,디지털형태,설명,주제어,언어,제작일,,계약서,저작권자,,공동저작자,저작인접권자,공개유형,저작물성,비보호저작물,업무상저작물,상업적이용허락,저작재산권,,,,,,,공동저작자동의,유효기간,,초상권
834,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,1CHU(원츄) - PUNK HOT | K-Pop Live Session | Super K-Pop,SUPER K-POP,2024-05-20 00:00:00,1,미부착,제4유형,무,,1CHU(원츄) - PUNK HOT | K-Pop Live Session | Super K-Pop,,어문,음성,,라디오,영어/한국어,,2024-05-20 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2094-05-20 00:00:00,,
835,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,1CHU(원츄) - SIREN | K-Pop Live Session | Super K-Pop,SUPER K-POP,2024-05-20 00:00:00,1,미부착,제4유형,무,,1CHU(원츄) - SIREN | K-Pop Live Session | Super K-Pop,,어문,음성,,라디오,영어/한국어,,2024-05-20 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2094-05-20 00:00:00,,
836,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,K-Star Live with 1CHU. Their music shows their story & Amazing Live.,SUPER K-POP,2024-05-20 00:00:00,1,미부착,제4유형,무,,K-Star Live with 1CHU. Their music shows their story & Amazing Live.,,어문,음성,,라디오,영어/한국어,,2024-05-20 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2094-05-20 00:00:00,,
837,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,ISHA (이샤) - DESSERT | K-Pop Live Session | Super K-Pop,SUPER K-POP,2024-05-15 00:00:00,1,미부착,제4유형,무,,ISHA (이샤) - DESSERT | K-Pop Live Session | Super K-Pop,,어문,음성,,라디오,영어/한국어,,2024-05-15 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2094-05-15 00:00:00,,
838,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,ISHA (이샤) - It wasn't okinawa (오키나와 아니었잖아) | K-Pop Live Session | Super K-Pop,SUPER K-POP,2024-05-15 00:00:00,1,미부착,제4유형,무,,ISHA (이샤) - It wasn't okinawa (오키나와 아니었잖아) | K-Pop Live Session | Super K-Pop,,어문,음성,,라디오,영어/한국어,,2024-05-15 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2094-05-15 00:00:00,,
839,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,Music Stage with ISHA. Lets talk about the Music Story & Amazing Live.,SUPER K-POP,2024-05-15 00:00:00,1,미부착,제4유형,무,,Music Stage with ISHA. Lets talk about the Music Story & Amazing Live.,,어문,음성,,라디오,영어/한국어,,2024-05-15 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2094-05-15 00:00:00,,
840,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,DEMIAN (데미안) - BASEMENT BOY | Acoustic Ver | Arirang Radio's 19th Anniversary,VOD,2022-09-01 00:00:00,1,미부착,제4유형,무,,DEMIAN (데미안) - BASEMENT BOY | Acoustic Ver | Arirang Radio's 19th Anniversary,,어문,음성,,라디오,영어/한국어,,2022-09-01 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2092-09-01 00:00:00,,
841,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,[Arirang Radio] Arirang Radio's 19th Anniversary,VOD,2022-09-01 00:00:00,1,미부착,제4유형,무,,[Arirang Radio] Arirang Radio's 19th Anniversary,,어문,음성,,라디오,영어/한국어,,2022-09-01 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2092-09-01 00:00:00,,
842,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,[SoundK] Song Express ver.3 with Denise 데니스 | Topic: Chronically Late Friends ?,VOD,2022-06-29 00:00:00,1,미부착,제4유형,무,,[SoundK] Song Express ver.3 with Denise 데니스 | Topic: Chronically Late Friends ?,,어문,음성,,라디오,영어/한국어,,2022-06-29 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2092-06-29 00:00:00,,
843,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,[SoundK] Song Express ver.3 with Denise 데니스 | Topic: Ghosting friends when they are dating ?,VOD,2022-06-16 00:00:00,1,미부착,제4유형,무,,[SoundK] Song Express ver.3 with Denise 데니스 | Topic: Ghosting friends when they are dating ?,,어문,음성,,라디오,영어/한국어,,2022-06-16 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2092-06-16 00:00:00,,
844,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,"[Korea Now] Talks with Children, marking the 100th anniversary of Children's day",VOD,2022-05-09 00:00:00,1,미부착,제4유형,무,,"[Korea Now] Talks with Children, marking the 100th anniversary of Children's day",,어문,음성,,라디오,영어/한국어,,2022-05-09 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2092-05-09 00:00:00,,
845,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,Butter Cover by K-Pop Singers & Listeners l 2021 NEXT LEVEL K-POP CONCERT,VOD,2021-12-23 00:00:00,1,미부착,제4유형,무,,Butter Cover by K-Pop Singers & Listeners l 2021 NEXT LEVEL K-POP CONCERT,,어문,음성,,라디오,영어/한국어,,2021-12-23 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-12-23 00:00:00,,
846,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,Stella Jang (스텔라장) - YOLO l 2021 NEXT LEVEL K-POP CONCERT,VOD,2021-12-23 00:00:00,1,미부착,제4유형,무,,Stella Jang (스텔라장) - YOLO l 2021 NEXT LEVEL K-POP CONCERT,,어문,음성,,라디오,영어/한국어,,2021-12-23 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-12-23 00:00:00,,
847,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,Stella Jang (스텔라장) - Let's Go Home (집에 가자) l 2021 NEXT LEVEL K-POP CONCERT,VOD,2021-12-23 00:00:00,1,미부착,제4유형,무,,Stella Jang (스텔라장) - Let's Go Home (집에 가자) l 2021 NEXT LEVEL K-POP CONCERT,,어문,음성,,라디오,영어/한국어,,2021-12-23 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-12-23 00:00:00,,
848,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,BEATPELLA (비트펠라) - 2021 K-Pop Medley l 2021 NEXT LEVEL K-POP CONCERT,VOD,2021-12-23 00:00:00,1,미부착,제4유형,무,,BEATPELLA (비트펠라) - 2021 K-Pop Medley l 2021 NEXT LEVEL K-POP CONCERT,,어문,음성,,라디오,영어/한국어,,2021-12-23 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-12-23 00:00:00,,
849,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,Stella Jang (스텔라장) - Villain (빌런) l 2021 NEXT LEVEL K-POP CONCERT,VOD,2021-12-22 00:00:00,1,미부착,제4유형,무,,Stella Jang (스텔라장) - Villain (빌런) l 2021 NEXT LEVEL K-POP CONCERT,,어문,음성,,라디오,영어/한국어,,2021-12-22 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-12-22 00:00:00,,
850,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,W24 - 괜찮아질거야 (Fine) | K-Pop Live Session | Hot Beat,Hot Beat,2021-09-03 00:00:00,1,미부착,제4유형,무,,W24 - 괜찮아질거야 (Fine) | K-Pop Live Session | Hot Beat,,어문,음성,,라디오,영어/한국어,,2021-09-03 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-09-03 00:00:00,,
851,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,W24 - 점퍼 챙겨 나와 (Always missing you) | K-Pop Live Session | Hot Beat,Hot Beat,2021-09-03 00:00:00,1,미부착,제4유형,무,,W24 - 점퍼 챙겨 나와 (Always missing you) | K-Pop Live Session | Hot Beat,,어문,음성,,라디오,영어/한국어,,2021-09-03 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-09-03 00:00:00,,
852,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,[Hot Beat] What’s your PICK? with Maddox 마독스 : DJ Howon and Maddox's Impromptu singing ???,Hot Beat,2021-04-01 00:00:00,1,미부착,제4유형,무,,[Hot Beat] What’s your PICK? with Maddox 마독스 : DJ Howon and Maddox's Impromptu singing ???,,어문,음성,,라디오,영어/한국어,,2021-04-01 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-04-01 00:00:00,,
853,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,"Yes No, Maybe with Aivan",Hot Beat,2021-03-31 00:00:00,1,미부착,제4유형,무,,"Yes No, Maybe with Aivan",,어문,음성,,라디오,영어/한국어,,2021-03-31 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-03-31 00:00:00,,
854,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,I Love K-Pop with Jane,Hot Beat,2021-03-29 00:00:00,1,미부착,제4유형,무,,I Love K-Pop with Jane,,어문,음성,,라디오,영어/한국어,,2021-03-29 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-03-29 00:00:00,,
855,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,[Hot Beat] What’s your PICK? with Maddox 마독스 : DJ Howon and Maddox's Bingo Game!,Hot Beat,2021-03-25 00:00:00,1,미부착,제4유형,무,,[Hot Beat] What’s your PICK? with Maddox 마독스 : DJ Howon and Maddox's Bingo Game!,,어문,음성,,라디오,영어/한국어,,2021-03-25 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-03-25 00:00:00,,
856,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,"Yes No, Maybe with Aivan",Hot Beat,2021-03-24 00:00:00,1,미부착,제4유형,무,,"Yes No, Maybe with Aivan",,어문,음성,,라디오,영어/한국어,,2021-03-24 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-03-24 00:00:00,,
857,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,I Love K-Pop with Jane,Hot Beat,2021-03-22 00:00:00,1,미부착,제4유형,무,,I Love K-Pop with Jane,,어문,음성,,라디오,영어/한국어,,2021-03-22 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-03-22 00:00:00,,
858,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,[Hot Beat] What’s your PICK? with Maddox 마독스 : Happy late Maddox birthday!,Hot Beat,2021-03-18 00:00:00,1,미부착,제4유형,무,,[Hot Beat] What’s your PICK? with Maddox 마독스 : Happy late Maddox birthday!,,어문,음성,,라디오,영어/한국어,,2021-03-18 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-03-18 00:00:00,,
859,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,"Yes No, Maybe with Aivan",Hot Beat,2021-03-17 00:00:00,1,미부착,제4유형,무,,"Yes No, Maybe with Aivan",,어문,음성,,라디오,영어/한국어,,2021-03-17 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2091-03-17 00:00:00,,
860,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,Marking 120 years: Transformative Scenes in Korean Immigration,Marking 120 Years: Transformative Scenes in Korean Immigration,2023-08-25 00:00:00,1,미부착,제4유형,무,,Marking 120 years: Transformative Scenes in Korean Immigration,,어문,음성,,라디오,영어/한국어,,2023-08-25 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2093-08-25 00:00:00,,
861,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,Rocket Punch (로켓펀치) | Full Episode | Music Access,Music Access,2022-03-07 00:00:00,1,미부착,제4유형,무,,Rocket Punch (로켓펀치) | Full Episode | Music Access,,어문,음성,,라디오,영어/한국어,,2022-03-07 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2092-03-07 00:00:00,,
862,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,Rocket Punch (로켓펀치) - CHIQUITA | K-Pop Live Session | Music Access,Music Access,2022-03-07 00:00:00,1,미부착,제4유형,무,,Rocket Punch (로켓펀치) - CHIQUITA | K-Pop Live Session | Music Access,,어문,음성,,라디오,영어/한국어,,2022-03-07 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2092-03-07 00:00:00,,
863,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,RockHyun (록현) - Four Leaf Clover (네잎클로버) | K-Pop Live Session | Music Access,Music Access,2022-03-07 00:00:00,1,미부착,제4유형,무,,RockHyun (록현) - Four Leaf Clover (네잎클로버) | K-Pop Live Session | Music Access,,어문,음성,,라디오,영어/한국어,,2022-03-07 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2092-03-07 00:00:00,,
864,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,RockHyun (록현) | Full Episode | Music Access,Music Access,2022-03-07 00:00:00,1,미부착,제4유형,무,,RockHyun (록현) | Full Episode | Music Access,,어문,음성,,라디오,영어/한국어,,2022-03-07 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2092-03-07 00:00:00,,
865,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,Hi-L (하이엘) - Beautiful Night (아름다운 밤) | K-Pop Live Session | Music Access,Music Access,2022-01-02 00:00:00,1,미부착,제4유형,무,,Hi-L (하이엘) - Beautiful Night (아름다운 밤) | K-Pop Live Session | Music Access,,어문,음성,,라디오,영어/한국어,,2022-01-02 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2092-01-02 00:00:00,,
866,오디오,가이드/안내/정보,국제방송교류재단,아리랑국제방송,Radio,Hi-L (하이엘) | Full Episode | Music Access,Music Access,2022-01-02 00:00:00,1,미부착,제4유형,무,,Hi-L (하이엘) | Full Episode | Music Access,,어문,음성,,라디오,영어/한국어,,2022-01-02 00:00:00,실연자 권리양도추정,국제방송교류재단,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2092-01-02 00:00:00,,
